qm9_id,smiles,ionization_potential_eV
71575,[H]C([H])([H])[C@]12C([H])([H])[C@]3(C([H])([H])[H])C([H])([H])[C@@]1([H])[C@]3([H])C2([H])[H],9.732776024830157
71580,[H]C([H])([H])[C@@]12N3C([H])([H])[C@@](C([H])([H])[H])(C1([H])[H])[C@@]3([H])C2([H])[H],8.630122958025584
71640,[H]C([H])([H])[C@@]12C([H])([H])[C@]3([H])N4[C@]3([H])[C@]1([H])[C@@]4([H])C2([H])[H],8.59313187847494
71647,[H]C([H])([H])[C@@]12C([H])([H])N3[C@@]4([H])[C@@]([H])(C1([H])[H])[C@@]4([H])[C@]32[H],8.190701419233568
71664,[H]C([H])([H])[C@@]12C([H])([H])[C@@]3([H])N4[C@]1([H])[C@@]4([H])C([H])([H])[C@@]23[H],8.957339510280509
71721,[H]O[C@@]12C([H])([H])[C@@]3([H])N4[C@@]([H])([C@@]41[H])[C@@]23O[H],8.921036658389324
71732,[H]C([H])([H])[C@@]12C([H])([H])N3[C@@]4([H])[C@]3([H])[C@]1(C([H])([H])[H])[C@]42[H],8.500573036608483
71747,[H]O[C@@]12C([H])([H])[C@@]3([H])[C@@]4([H])[C@]1([H])C([H])([H])[C@]2([H])[C@@]34[H],9.551270296149514
71765,[H]C([H])([H])[C@]12C([H])([H])[C@]3([H])N4[C@@]1([H])[C@@]2([H])C([H])([H])[C@@]43[H],8.932978353476058
71863,[H]/N=C1\O[C@]2([H])C([H])([H])[C@]3(C([H])([H])[H])N1[C@@]32[H],9.865772815265004
71891,[H]O[C@]12C([H])([H])[C@]3([H])O[C@]([H])(C1([H])[H])[C@]23C([H])([H])[H],9.638065556883006
71957,[H]C([H])([H])[C@]12C([H])([H])[C@]3([H])O[C@]([H])(C1([H])[H])[C@@]2([H])C3([H])[H],9.253371280553969
71976,[H]C([H])([H])[C@@]12O[C@@]3([H])C([H])([H])[C@]1(C#N)[C@@]23[H],9.601634318951886
72081,[H]O[C@@]12C([H])([H])[C@@]3([H])O[C@]1([H])[C@]2([H])C3=O,9.08616561154393
72149,[H]O[C@@]12C([H])([H])[C@@]3([H])C([H])([H])[C@]1([H])O[C@]2([H])C3([H])[H],9.295409138900748
72168,[H]C([H])([H])[C@@]12C([H])([H])N3C([H])([H])[C@]1([H])OC([H])([H])[C@]32[H],8.7340136986966
72173,[H]O[C@@]12C([H])([H])[C@@]3([H])C([H])([H])[C@]1([H])C([H])([H])O[C@]32[H],9.261472912975432
72216,[H]O[C@@]12C([H])([H])[C@@]3([H])OC([H])=N[C@]1([H])[C@@]23[H],9.25908427027808
72233,[H]O[C@]12C([H])([H])C([H])([H])N3C([H])([H])[C@@]1(C([H])([H])[H])[C@@]32[H],8.513540758780326
72276,[H]C1([H])C([H])([H])[C@]2([H])C([H])([H])[C@]3(C([H])([H])[H])[C@]([H])(C1([H])[H])[C@]23[H],8.935617993996933
72279,[H]C1([H])OC([H])([H])[C@]2([H])N3[C@@]1([H])C([H])([H])[C@@]32C([H])([H])[H],8.87188627701972
72299,[H]O[C@@]12C([H])([H])N=C3N4[C@@]([H])([C@@]31[H])[C@]42[H],8.446923355926584
72369,[H]C1=C([H])[C@@]2([H])OC(=O)[C@@]2(N([H])[H])C1([H])[H],10.353655536319195
72388,[H]C1=C([H])[C@@]2([H])C([H])([H])[C@@]3([H])[C@@](C([H])([H])[H])(C1([H])[H])[C@]32[H],9.041566699157746
72393,[H]O[C@@]12C([H])=C([H])[C@@](C([H])([H])[H])(OC1([H])[H])C2([H])[H],9.564773617316172
72440,[H]C([H])([H])[C@@]12C([H])([H])O[C@@]([H])(C1([H])[H])[C@@]1([H])C([H])([H])[C@@]21[H],9.904435590955181
72507,[H]O[C@]12C(=O)[C@]([H])(C([H])=C1[H])C([H])([H])C2([H])[H],9.815421015818925
72534,[H]O[C@]12C([H])=C([H])[C@]([H])(OC1([H])[H])C([H])([H])C2([H])[H],9.695451733692707
72543,[H]N1C([H])([H])[C@]2([H])OC([H])([H])[C@@]1(C([H])([H])[H])C([H])([H])O2,8.879502656955337
72553,[H]/N=C1\O[C@]2([H])C([H])([H])O[C@@]1(C([H])([H])[H])C2([H])[H],9.8884663549172
72592,[H]N1C([H])([H])[C@@]2(C([H])([H])[H])OC(=O)[C@@]12C([H])([H])[H],9.389116606034998
72593,[H]/N=C1\N([H])[C@]2(C([H])([H])[H])C([H])([H])O[C@]12C([H])([H])[H],9.032316384325496
72594,[H]/N=C1\O[C@]2(C([H])([H])[H])C([H])([H])O[C@]12C([H])([H])[H],10.001402002552688
72646,[H]C1=C([H])[C@@]2(C([H])([H])[H])OC([H])([H])[C@@]2(C([H])([H])[H])C1([H])[H],9.415322724760664
72648,[H]O[C@]12C([H])([H])C([H])=C([H])[C@@]1(O[H])C([H])([H])C2([H])[H],9.625723201347228
72650,[H]C([H])([H])[C@@]12C([H])([H])OC([H])([H])[C@]1(C([H])([H])[H])C([H])([H])C2([H])[H],9.67315379317265
72662,[H]O[C@@]12C([H])([H])OC([H])([H])[C@]1(O[H])C([H])([H])C2([H])[H],9.750383584961979
72664,[H]C1([H])C([H])([H])[C@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@]12C#N,10.143755384608646
72688,[H]C(=O)[C@@]12N([H])C([H])([H])[C@]1(C([H])([H])[H])OC2([H])[H],9.231689392212902
72717,[H]C1([H])C([H])([H])[C@]23C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])[C@@]1([H])C3([H])[H],8.439011536528715
72777,[H]C1=C2C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])C(=O)C1([H])[H],9.17081961101427
72791,[H]C1=C2C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])C([H])([H])OC1([H])[H],9.059813803057976
72818,[H]N1C(=O)[C@@]2([H])C([H])([H])O[C@@]2(C([H])([H])[H])C1([H])[H],9.779552327037921
72821,[H]N1C([H])([H])[C@]2(C([H])([H])[H])OC([H])([H])C(=O)[C@]12[H],9.042091748297386
72879,[H]O[C@]12C([H])([H])O[C@@]1([H])[C@]([H])(C([H])=O)C2([H])[H],9.789252002539714
72886,[H]C1([H])C([H])([H])C12C([H])([H])[C@@]1(C([H])([H])[H])C([H])([H])O[C@@]21[H],9.247305868000257
72896,[H]C([H])([H])[C@@]12OC([H])([H])[C@]1([H])[C@]1([H])C([H])([H])[C@]1([H])C2([H])[H],9.85642679254467
72897,[H]C1([H])N2[C@@]1([H])C([H])([H])[C@]1(C([H])([H])[H])OC([H])([H])[C@]21[H],8.95623646136446
72950,[H]C#C[C@]1(C([H])([H])[H])[C@@]2([H])OC([H])([H])[C@]21O[H],8.996888824768579
72959,[H]C#C[C@@]1(O[H])[C@]2([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],9.237231929815707
72981,[H]O[C@]1(C#N)[C@]2([H])C([H])([H])C([H])([H])[C@]12N([H])[H],9.565529707453683
73004,[H]C1([H])C([H])([H])C2(C1([H])[H])[C@]1([H])C([H])([H])C([H])([H])[C@]21C([H])([H])[H],8.812799138226266
73013,[H]C1([H])OC([H])([H])C12[C@]1([H])C([H])([H])O[C@]21C([H])([H])[H],9.125541657532612
73174,[H]C#C[C@]1([H])C([H])([H])[C@]2([H])C([H])([H])O[C@@]21C([H])([H])[H],9.442622961626123
73191,[H]C(=O)N1C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],8.994625844255768
73210,[H]C1=C([H])C([H])([H])[C@]2([H])OC([H])([H])[C@]2(C([H])([H])[H])C1([H])[H],9.459468104973526
73214,[H]O[C@]12C([H])([H])O[C@@]1([H])C([H])([H])C([H])=C([H])C2([H])[H],9.71811301696817
73215,[H]C1([H])C(=O)[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])C1([H])[H],9.157759310264698
73217,[H]/N=C1\OC([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],9.787952582654187
73228,[H]N1C(=O)[C@@]2(C([H])([H])[H])OC([H])([H])[C@@]2([H])C1([H])[H],9.165943306108938
73240,[H]/N=C1\OC([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@]12O[H],10.186404179393765
73346,[H]O[C@]12C(=O)[C@]3([H])N(C([H])([H])C1([H])[H])[C@]23[H],9.293362094341397
73352,[H]O[C@]12C([H])=C([H])[C@]3([H])[C@]([H])(C([H])([H])C1([H])[H])[C@@]32[H],8.980554237776946
73353,[H]O[C@]12C([H])=C([H])[C@]3([H])N(C([H])([H])C1([H])[H])[C@]23[H],8.766865390334022
73413,[H]C1([H])C([H])([H])[C@]2(C([H])([H])[H])[C@@]3([H])N4[C@@]3([H])[C@@]1([H])[C@@]42[H],9.150500523321531
73433,[H]C1([H])O[C@@]2(C([H])([H])[H])[C@@]3([H])[C@@]4([H])[C@]1([H])[C@@]4([H])[C@@]23[H],8.335599008758745
73517,[H]O[C@]12C(=C([H])C([H])([H])C1([H])[H])[C@@]1([H])N([H])[C@]12[H],8.696532710790425
73552,[H]C1=C2C([H])([H])OC([H])([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H],9.120648473404396
73565,[H]C1([H])C([H])([H])[C@]2(C([H])([H])[H])[C@@]3([H])N(C3([H])[H])[C@]2([H])C1([H])[H],8.747821134315583
73607,[H]C#C[C@]1([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]12O[H],9.178972896089801
73608,[H]O[C@]12C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])[C@@]2([H])C#N,10.047194923355272
73627,[H]C1=N[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])O1,9.496838432333686
73652,[H]N([H])[C@@]12C(=O)O[C@]1([H])C([H])([H])C([H])([H])C2([H])[H],9.896273279863003
73684,[H]C1([H])O[C@]2([H])OC([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C1([H])[H],9.839237046921205
73693,[H]O[C@]12C([H])([H])C([H])([H])O[C@@]1([H])OC([H])([H])C2([H])[H],9.99867656452881
73743,[H]C#CC1=C(N([H])[H])C([H])([H])OC1=O,8.733442765717639
73755,[H]C([H])([H])C1=C(C#N)[C@@]2([H])C([H])([H])[C@@]2([H])C1([H])[H],9.203941982475275
73807,[H]C(=O)N1C(C([H])([H])[H])=C(C([H])([H])[H])C([H])([H])C1([H])[H],7.91390972627672
73816,[H]C([H])([H])C1=C(C([H])([H])[H])C2(OC1([H])[H])C([H])([H])C2([H])[H],8.12392300660559
73820,[H]C([H])([H])C1=C(C([H])([H])[H])[C@]2([H])N3C([H])([H])[C@]2([H])[C@@]13[H],8.204796721386593
73951,[H]C(=O)C1=C(N([H])[H])C(=O)OC1([H])[H],9.289562685490349
73978,[H]C1=C([H])C([H])([H])[C@@]2([H])OC([H])([H])C(C([H])([H])[H])=C12,8.297652951052848
74014,[H]C([H])([H])C1=C2C([H])([H])O[C@@]2([H])C(=O)C1([H])[H],9.341480799540284
74027,[H]N1C2=C(C([H])([H])[H])C(=O)C([H])([H])[C@]2([H])C1([H])[H],8.405309546217024
74032,[H]C([H])([H])C1=C2C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])OC1([H])[H],8.763515061874491
74033,[H]C([H])([H])C1=C2C([H])([H])C([H])([H])[C@@]2([H])OC([H])([H])C1([H])[H],8.763054892841243
74046,[H]C([H])([H])C1=C2C([H])([H])OC([H])([H])[C@@]2([H])OC1([H])[H],9.1520788816841
74058,[H]C1=C(C([H])([H])[H])N([H])C(C([H])([H])[H])(C([H])([H])[H])C1=O,8.325607493862316
74066,[H]/N=C(\[H])N1C(=O)C([H])=C(C([H])([H])[H])C1([H])[H],9.243289393919696
74103,[H]C1=C(C([H])([H])[H])C([H])([H])[C@]2([H])C([H])([H])[C@]2([H])C1=O,9.751804977164092
74106,[H]C1=C(C([H])([H])[H])C([H])([H])[C@]2([H])N([H])[C@]2([H])C1=O,9.184032023414522
74114,[H]C1=C(C([H])([H])[H])[C@]2([H])C([H])([H])C([H])([H])[C@]2([H])C1=O,9.755329262576796
74117,[H]C1=C(C([H])([H])[H])[C@@]2([H])N(C1=O)C([H])([H])C2([H])[H],9.700661198484998
74118,[H]C1=C(N([H])[H])[C@]2([H])C([H])([H])C([H])([H])[C@]2([H])C1=O,8.609959758920187
74130,[H]C1=C(C([H])([H])[H])C([H])([H])C(=O)C([H])([H])C1=O,10.161898775031165
74167,[H]C#C[C@]1([H])O/C(=N\[H])C([H])=C1N([H])[H],8.740909469422183
74178,[H]C1=C(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]2([H])C([H])([H])C1=O,9.23528763272924
74212,[H]/N=C1\OC([H])([H])OC([H])([H])C(C([H])([H])[H])=C1[H],9.349054063032517
74222,[H]C1=C(C([H])([H])[H])C([H])([H])OC([H])([H])OC1=O,10.208759029807181
74228,[H]C1=C(N([H])[H])C([H])([H])C([H])([H])OC([H])([H])C1=O,8.530496208926367
74268,[H]C1=C(C([H])([H])[H])[C@]2([H])N([H])[C@]2([H])C1(C([H])([H])[H])C([H])([H])[H],8.80820390517006
74338,[H]C([H])([H])C1=N[C@]([H])([C@]2([H])OC2([H])[H])C([H])([H])O1,9.643316434684115
74352,[H]C(=O)c1oc(N([H])[H])c(C([H])([H])[H])c1[H],7.949252854342628
74355,[H]C(=O)O[C@@]1([H])C([H])=C(C([H])([H])[H])C([H])([H])C1([H])[H],9.660047094289046
74364,[H]C#C[C@@]1([H])C([H])=C(C([H])([H])[H])C([H])([H])OC1([H])[H],9.388949432885086
74383,[H]C1=C(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]3([H])[C@@]1(C([H])([H])[H])[C@@]32[H],8.266206444515904
74384,[H]C1=C(C([H])([H])[H])[C@@]2([H])N3[C@]([H])(C2([H])[H])[C@]13C([H])([H])[H],8.236481444561704
74412,[H]C1=C(C([H])([H])[H])C([H])([H])[C@]2(C([H])([H])[H])C([H])([H])[C@]12C([H])([H])[H],8.386166847565717
74462,[H]C1=C(C([H])([H])[H])N([H])C(=O)C12C([H])([H])C2([H])[H],8.159184979434178
74471,[H]C1=C(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]2([H])C12C([H])([H])C2([H])[H],8.200583177004207
74473,[H]C1=C(C([H])([H])[H])[C@]2([H])O[C@]2([H])C12C([H])([H])C2([H])[H],8.795254654087374
74480,[H]N([H])C1=NC2(C([H])([H])C2([H])[H])[C@@]2([H])O[C@@]12[H],8.732036549305391
74487,[H]N([H])C1=NC2(C([H])([H])C1=O)C([H])([H])C2([H])[H],8.808518964044676
74491,[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]12N([H])C2([H])[H],8.48988200404533
74591,[H]C([H])([H])C1=N[C@@]2([H])[C@@]3([H])C(=O)N1[C@@]23[H],9.503018766734433
74676,[H]C1=C(C([H])([H])[H])[C@@]2([H])N3[C@]1([H])C([H])=C([H])[C@]32[H],8.265608289266016
74689,[H]N([H])C1=N[C@@]2([H])C([H])([H])C(=O)[C@@]2([H])O1,9.322504259056563
74747,[H]C1=C(C([H])([H])[H])[C@@]2([H])C([H])([H])[C@]1([H])[C@]1([H])O[C@@]12[H],8.88005330112458
74748,[H]C1=C(C([H])([H])[H])[C@@]2([H])N([H])[C@]1([H])[C@]1([H])O[C@@]12[H],8.676188811756072
74849,[H]C1=C(C([H])([H])[H])C2(C([H])([H])C2([H])[H])[C@]2([H])C([H])([H])[C@]12[H],8.23381339263005
74861,[H]C1=C(C([H])([H])[H])[C@]([H])(C#N)N2C([H])([H])[C@]12[H],9.23691719203731
74887,[H]/N=C1\O[C@]2([H])C([H])([H])[C@]2([H])C([H])=C1C([H])([H])[H],9.059793808130287
74918,[H]C1=C(C([H])([H])[H])[C@]2([H])[C@]3([H])O[C@@]1([H])C([H])([H])[C@@]32[H],8.741972264534272
74927,[H]C1=C(C([H])([H])[H])[C@@]2(C([H])([H])[H])N3[C@@]2([H])C([H])([H])[C@]13[H],8.268638619988609
74936,[H]C1=C(C([H])([H])[H])[C@@]2([H])N([H])[C@]3([H])[C@@]2([H])O[C@]13[H],9.077408241857972
74951,[H]C1=C(C([H])([H])[H])C([H])([H])[C@]2([H])OC([H])([H])[C@@]1([H])O2,9.287124322148577
75003,[H]C1=C(C([H])([H])[H])[C@]2([H])[C@]3([H])OC([H])([H])[C@@]1([H])[C@@]32[H],8.441202178294466
75028,[H]C1=C(C([H])([H])[H])C([H])([H])[C@]2([H])C([H])([H])[C@]2([H])C([H])=C1[H],8.017476161646885
75031,[H]C1=C([H])C([H])=C(C([H])([H])[H])C([H])([H])C(C([H])([H])[H])=C1[H],8.055332035378015
75035,[H]C1=C(C([H])([H])[H])N([H])C(=O)C([H])([H])C([H])=C1[H],8.349226721336796
75065,[H]N([H])C1=NC([H])([H])C(=O)[C@]12N([H])C2([H])[H],9.469212252044398
75067,[H]C#C[C@]1([H])C(=O)C([H])([H])C([H])=C1C([H])([H])[H],9.659874448927216
75094,[H]C1=C([H])C([H])([H])C(C([H])([H])[H])=C([H])C([H])([H])C1=O,9.041569809419403
75124,[H]C([H])([H])C1=NC([H])([H])C(=O)C([H])([H])C([H])([H])O1,9.341030391232623
75148,[H]C1=C(C([H])([H])[H])C([H])([H])[C@](C#N)(C([H])([H])[H])C1([H])[H],9.44942233601448
75174,[H]C#CC([H])([H])[C@@]1([H])OC(C([H])([H])[H])=NC1([H])[H],9.531535752570424
75200,[H]C1=C(C([H])([H])[H])[C@]2(C([H])([H])[H])O[C@]2(C([H])([H])[H])C1([H])[H],9.003410340970714
75259,[H]C1=C(C([H])([H])[H])[C@@]23O[C@]2(C1([H])[H])C([H])([H])C3([H])[H],8.820015840039368
75261,[H]C1=C(C([H])([H])[H])[C@@]2([H])C(=C([H])C([H])([H])C2([H])[H])C1([H])[H],8.729305067633433
75274,[H]C1=C(C([H])([H])[H])[C@@]2([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]2([H])C1([H])[H],8.424731417362057
75281,[H]C([H])([H])C1=NC([H])([H])[C@]2([H])C(=O)C([H])([H])N12,9.214941975838125
75292,[H]C1=N[C@]2([H])C([H])([H])N=C(N([H])[H])[C@]2([H])O1,9.37771520935176
75308,[H]C#C[C@]12C(C([H])([H])[H])=C([H])C([H])([H])[C@@]1([H])C2([H])[H],8.673334443462553
75360,[H]C1=C(C([H])([H])[H])[C@]2(C([H])([H])[H])OC([H])([H])[C@]2([H])C1([H])[H],9.153107085681837
75364,[H]C1=C(C([H])([H])[H])[C@]2([H])C([H])([H])O[C@]([H])(C1([H])[H])C2([H])[H],8.950586811581863
75393,[H]C1=C([H])C([H])([H])N=C(N([H])[H])N([H])C1=O,9.367480971610068
75402,[H]C1=NC([H])([H])C([H])=C(C([H])([H])[H])C(=O)N1[H],9.656044130659636
75431,[H]C1=C(C([H])([H])[H])C([H])([H])OC(=O)OC1([H])[H],10.285343748473187
75501,[H]C1=C(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]([H])(OC1([H])[H])C2([H])[H],8.936966405262638
75503,[H]C1=C(C([H])([H])[H])C([H])([H])[C@]2([H])O[C@]2([H])C([H])([H])C1([H])[H],9.079456889168348
75547,[H]C1=C(C([H])([H])[H])C2(C([H])([H])OC1([H])[H])C([H])([H])C2([H])[H],8.740176459983719
75554,[H]C1=C(C([H])([H])[H])[C@]([H])(C#N)OC([H])([H])C1([H])[H],9.845802501350558
75588,[H]C1=C(C([H])([H])[H])C(=O)OC([H])([H])C([H])([H])N1[H],8.238700794339515
75597,[H]C1=C(\[H])C([H])([H])C([H])([H])OC([H])([H])/C([H])=C\1C([H])([H])[H],9.000332556312022
75611,[H]C([H])([H])C1(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C(=O)[C@]1([H])C([H])([H])[H],9.127049592828323
75630,[H]O[C@]12C([H])([H])[C@@]1(C([H])([H])[H])C(=O)[C@]2([H])O[H],9.074211973382024
75653,[H]C([H])([H])[C@@]1([H])C(=O)[C@]2([H])C([H])([H])[C@@]1(C([H])([H])[H])C2([H])[H],9.094264971815468
75657,[H]O[C@@]1([H])C(=O)[C@]2([H])C([H])([H])[C@@]1(O[H])C2([H])[H],9.682704853688586
75664,[H]C([H])([H])[C@@]1([H])C(=O)[C@@]2([H])O[C@]21C#N,10.223996121726435
75698,[H]/N=C1\N(C([H])([H])[H])/C(=N\[H])[C@@]2([H])O[C@@]12[H],9.335297256918235
75768,[H]O[C@]1([H])C(=O)O[C@]1(C#N)C([H])([H])[H],11.027781885686855
75794,[H]/N=C1\OC2(C([H])([H])C([H])([H])C2([H])[H])[C@@]1([H])C([H])([H])[H],9.812635655601222
75796,[H]C1([H])C(=O)[C@]([H])(C([H])([H])[H])C12C([H])([H])C([H])([H])C2([H])[H],9.296210688378567
75898,[H]O[C@@]1(C([H])([H])[H])C([H])([H])N([H])C(=O)[C@]1([H])C([H])([H])[H],9.628465480498141
75922,[H]N1C([H])([H])[C@@]12C([H])([H])OC(=O)[C@]2([H])N([H])[H],9.755241900420163
75937,[H]O[C@@]1([H])C(=O)OC([H])([H])[C@]12OC2([H])[H],10.671853165766313
75965,[H]/N=C1/N(C([H])([H])[H])C(=O)C([H])([H])OC1([H])[H],9.621519063941506
76006,[H]O[C@@]1([H])[C@@]([H])(C#N)[C@@]1(C#N)C([H])([H])[H],11.004062373370196
76033,[H]C#C[C@@]1(O[H])[C@]([H])(C#N)[C@]1([H])O[H],10.124140070438957
76071,[H]C([H])([H])C(=O)[C@]1([H])[C@]([H])(C#N)[C@]1([H])C([H])([H])[H],9.851187319035272
76085,[H]C#C[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]1([H])[C@]1([H])OC1([H])[H],9.389907475045296
76095,[H]C#C[C@]1([H])N(C([H])([H])[H])[C@]1([H])[C@]1([H])OC1([H])[H],8.945022972906267
76097,[H]N1C([H])([H])[C@]1([H])[C@@]1([H])N(C([H])([H])[H])[C@@]1([H])C#N,9.366284723694893
76143,[H]C([H])([H])[C@@]1([H])[C@@]([H])(C(=O)[O-])[C@]1(C([H])([H])[H])[N+]([H])([H])[H],8.164353586330554
76214,[H]C1=C(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C(=O)C1=O,10.346716738953658
76228,[H]O[C@]1(C([H])([H])[H])C([H])([H])N=C(N([H])[H])[C@@]1([H])O[H],8.982120446255662
76229,[H]O[C@@]1([H])C(C([H])([H])[H])=C([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],9.291105576532534
76238,[H]O[C@@]1([H])C(N([H])[H])=NC([H])([H])[C@@]12OC2([H])[H],9.19743781353094
76255,[H]/N=C1\N(/C([H])=N/[H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])O[H],9.053031528303636
76278,[H]O[C@@]1([H])C(=O)C([H])([H])C(=O)[C@@]1([H])C([H])([H])[H],9.967843538695751
76299,[H]C([H])([H])N1[C@@]([H])(C([H])([H])[H])[C@@]([H])(C#N)[C@@]1([H])C([H])([H])[H],8.861677596211786
76328,[H]O[C@@]1(C([H])([H])[H])C(=O)N(C([H])([H])[H])[C@]1([H])C([H])([H])[H],9.30345030762103
76336,[H]O[C@@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])[C@@]1([H])C([H])([H])[H],9.572268367797825
76341,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@@](O[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],9.391538906496123
76370,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]1(C(=O)C([H])([H])[H])C([H])([H])[H],9.323048816040277
76381,[H]OC(=O)[C@@]1(N([H])[H])[C@]([H])(N([H])[H])[C@]1([H])C([H])([H])[H],9.664374384985711
76386,[H]O[C@@]1([H])[C@](O[H])(C(=O)C([H])([H])[H])[C@@]1([H])C([H])([H])[H],9.444264208223187
76501,[H]O[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]12C([H])([H])[C@@]1([H])C([H])([H])[C@]12[H],8.958147310213539
76503,[H]O[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]12C([H])([H])[C@@]1([H])N([H])[C@@]21[H],8.865553196947534
76517,[H]O[C@@]1([H])C2(C([H])([H])C([H])=C([H])C2([H])[H])[C@@]1([H])C([H])([H])[H],9.120801442210865
76524,[H]C([H])([H])[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@]12C(=O)OC2([H])[H],10.142114856389533
76550,[H]O[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]12C([H])([H])O[C@@]2([H])C([H])([H])[H],9.464934292868188
76562,[H]C1=N[C@]2(C([H])([H])O1)[C@@]([H])(C([H])([H])[H])[C@@]2([H])C([H])([H])[H],8.791000733451087
76593,[H]O[C@@]1([H])[C@@]([H])(C#CC([H])=O)[C@@]1([H])C([H])([H])[H],9.639201904372307
76622,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@@]1([H])[C@@]1(C([H])([H])[H])OC1([H])[H],9.44010627847226
76623,[H]C([H])([H])C1([C@@]2([H])[C@@]([H])(C([H])([H])[H])[C@@]2([H])C([H])([H])[H])C([H])([H])C1([H])[H],9.196562613714717
76637,[H]C1([H])OC([H])([H])C1([H])[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],9.74351858215274
76653,[H]N([H])C(=O)C([H])([H])[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],9.454169838543264
76747,[H]O[C@]1([H])[C@]2([H])OC([H])([H])[C@]2(C([H])([H])[H])[C@]1([H])O[H],9.581810195488437
76754,[H]O[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],9.698453873418748
76760,[H]O[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]2(O[H])C([H])([H])C([H])([H])[C@]12[H],9.590979749648934
76821,[H]C1=C2[C@@]([H])(OC1([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]2([H])C([H])([H])[H],8.87427945585452
76834,[H]C1([H])C(=O)[C@]2([H])N1[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[H],8.826643009891258
76867,[H]O[C@@]1([H])[C@@]2([H])C([H])=C([H])C([H])([H])[C@@]2([H])[C@@]1([H])C([H])([H])[H],9.253447271070042
76876,[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]2([H])C([H])=C([H])[C@]1([H])C2([H])[H],9.246445027633214
76881,[H]C([H])([H])[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@]2([H])O[C@@]1([H])C([H])([H])C2([H])[H],9.566638748316414
76897,[H]C1([H])O[C@@]2([H])[C@@]([H])(O1)[C@@]([H])(C([H])([H])[H])[C@@]2([H])C([H])([H])[H],9.696763292577337
76937,[H]C#C[C@@]1(C([H])([H])[H])N(C([H])=O)[C@]1([H])C([H])([H])[H],9.558471664347758
76967,[H]O[C@]1([H])[C@]([H])(C(=O)N([H])[H])[C@]1([H])C([H])=O,9.803385792477536
76969,[H]C(=O)N1[C@]([H])([C@]2([H])N([H])C2([H])[H])[C@]1([H])C([H])([H])[H],9.423266803256068
76987,[H]O[C@@]12C([H])([H])[C@]1([H])[C@]([H])(C([H])=O)[C@]2([H])C([H])([H])[H],9.429683433170084
77005,[H]O[C@@]1([H])[C@@]([H])(C([H])([H])C#N)[C@@]1(O[H])C([H])([H])[H],10.025007414804598
77006,[H]C#CC([H])([H])[C@@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],9.50601830777273
77025,[H]C([H])([H])N1[C@]([H])(C#N)[C@]1([H])C([H])([H])C#N,9.981605770759064
77045,[H]C([H])(C#N)[C@@]1([H])C([H])([H])C(=O)[C@@]1([H])C([H])([H])[H],9.815531213770077
